2020-02-01T19:53:03,1,0,,,"Los Angeles, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-02-05T21:53:02,1,0,,,"Madison, WI",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-03-02T01:53:03,1,0,,,"New York City, NY",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-02-01T19:53:03,1,0,,,"Orange, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-03-02T23:53:02,1,0,,,"Placer County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-02-13T18:53:02,1,0,,,"San Antonio, TX",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-03-02T20:43:02,1,0,,,"San Mateo, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-03-02T03:23:06,1,0,,,"Sarasota, FL",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-03-02T20:53:02,1,0,,,"Sonoma County, CA",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-02-25T21:23:03,1,0,,,"Tempe, AZ",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-03-02T20:23:16,1,0,,,"Umatilla, OR",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-02-24T23:33:02,0,0,,,"Lackland, TX (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
2020-02-24T23:33:02,0,0,,,"Omaha, NE (From Diamond Princess)",US,,,,,-1073442796,176,C:\Users\user\Desktop\SQL SSIS Homework\TermProject\data\format2\03-02-2020.csv,2020-06-01 17:49:45.329000000
